bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
tarai;00222c3b65436a731de355e916358b93c9ff3352;224;190;277;238;499;391;244;479;224;284;657;621;146;686;532;700;74;116;190;10344;2392;280;1025;1.3125;20.125;145150;420;83.3636363636;1.0;15.6363636364
tarai;0079be1a06d5779d8ac464771807fe7c1817ec74;175;144;324;278;357;329;236;442;169;284;508;481;150;673;482;687;97;147;244;18856;2392;280;1025;1.325;17.4;153662;407;85.2181818182;1.04545454545;13.736363636400002
tarai;00f982e54dac065b7ce177851595deabdb77aad0;259;170;279;234;471;400;253;506;242;284;684;648;146;713;532;727;74;116;190;17980;2392;280;1025;1.6875;21.625;198792;447;82.1818181818;1.22727272727;16.5909090909
tarai;015927c0b0e45115f3a7a972ea64f1e282c5002b;162;119;306;284;351;329;224;425;164;284;506;459;146;676;477;690;111;150;261;20604;2392;280;1025;1.3125;17.375;201414;410;85.27272727270001;1.0;13.7272727273
tarai;015dba800954efca49bd659973aa6c3dcbb62edf;223;153;292;236;452;401;366;489;215;284;667;631;146;696;543;710;74;116;190;17980;2392;280;1025;1.5625;20.1875;198790;430;83.0909090909;1.13636363636;15.7727272727
tarai;017f2aa753ffecffc15fae66d824dc3446a4c6b8;179;119;290;339;395;333;194;425;195;369;506;449;150;665;474;679;93;152;245;26620;2392;280;1025;2.0;19.625;207430;399;82.8636363636;1.5;15.6363636364
tarai;019bf6c40a75ea15f3de36c46a47746c7488f47b;320;191;419;415;916;875;746;972;61;284;1001;916;146;752;688;1044;261;249;510;10536;2392;280;1025;0.875;14.4375;145344;764;87.86363636360001;0.8181818181820001;11.3181818182
tarai;01ec9e3e2dd2de2d93719a410728af4fb88b829f;246;164;293;236;453;393;291;621;221;284;687;651;150;716;539;730;75;117;192;10344;2392;280;1025;1.0625;21.8125;145150;450;82.22727272729999;0.7727272727269999;17.0
tarai;0218d4bc8aefea9b9ee6bca66ec6809d073a0289;366;271;436;345;628;446;300;761;238;477;911;875;173;940;609;954;171;148;319;12412;2392;284;1025;1.2374999999999998;25.375;175615;615;79.3;1.0;19.7
tarai;023c972d5c8afc235226916ced5d463d5a30bd5f;216;178;273;233;448;404;304;559;244;284;669;633;150;698;532;712;74;116;190;10472;2392;280;1025;1.75;22.0;145780;432;81.5909090909;1.27272727273;17.136363636400002
tarai;025cdd313e6350a8585f9f26fa1b94213fa3f772;427;342;273;231;742;626;542;741;446;284;909;873;152;938;776;952;74;116;190;11132;2392;280;1025;2.15;26.025000000000002;172770;672;78.3545454545;1.6454545454499998;20.0
tarai;0266d666cc6b65bc876c8b555dcf6af61bdbca3e;201;172;355;463;440;421;314;629;220;284;700;664;154;729;530;743;74;116;190;10472;2392;280;1025;1.5;23.625;145280;463;80.1818181818;1.22727272727;18.5909090909
tarai;02b5ab62551b1238e606c6caa77f36756d77ce1d;234;153;292;236;442;382;280;610;215;284;676;640;146;705;533;719;74;116;190;10344;2392;280;1025;1.5625;21.3125;145150;439;82.1818181818;1.3181818181799998;16.5
tarai;02b9efe6bac4c7ae8e1185babf9ca1a84a6b608b;226;166;290;234;540;403;301;527;224;284;678;642;150;707;539;721;75;117;192;10600;2392;280;1025;1.5;20.0625;145408;441;82.8636363636;1.22727272727;15.9090909091
tarai;02d1854f3d8f8e8a7f90f862224bf3be4895c3e0;215;183;318;237;391;398;210;513;122;284;540;458;149;691;512;705;91;169;260;20604;2392;280;1025;1.25;19.6875;201374;425;83.8636363636;0.909090909091;15.2272727273
tarai;031ac3f5f877455ce2b730f1ada76da611277ac0;190;196;306;281;442;404;198;505;121;284;538;502;146;693;510;707;91;169;260;20668;2392;280;1025;1.4375;19.25;201478;427;83.3636363636;1.09090909091;15.5454545455
tarai;031e4b194a17b18bc78ed31b5aafb0b22fc6fef4;188;162;254;444;460;430;290;556;244;360;589;437;150;695;527;709;72;114;186;10728;2392;280;1025;1.9375;26.5;146036;429;78.04545454550001;1.59090909091;20.3636363636
tarai;032b8b98e6a0fc86c859e08e2853e3ba35187573;93;86;208;264;421;316;218;453;111;311;412;358;182;599;415;613;86;124;210;49212;2392;280;1025;3.3249999999999997;19.787499999999994;229732;333;82.2181818182;2.5;15.2818181818
tarai;049f036ad9934865dc415d9dc499055f669cc43d;367;352;308;240;698;673;560;722;413;284;912;876;146;941;757;955;74;116;190;18044;2392;280;1025;2.25;24.625;210345;675;79.1818181818;1.72727272727;19.0909090909
tarai;04c59b49072e225de2426017ce412e71d998b419;380;362;313;235;698;673;551;722;395;284;912;876;146;941;758;955;74;116;190;18044;2392;280;1025;1.625;26.5625;210055;675;78.45454545449999;1.27272727273;20.2727272727
tarai;04d460a167b6912bf35511316ee6c8d6284d6a66;241;163;290;235;444;384;282;612;224;284;678;642;150;707;529;721;75;117;192;10344;2392;280;1025;1.875;20.5;145150;441;82.6363636364;1.5;15.8636363636
tarai;05035788d1105d901ce53301525f7284c20a6d01;180;119;291;339;394;334;192;425;195;369;506;449;150;665;474;679;93;152;245;26620;2392;280;1025;2.75;19.25;207432;399;82.8636363636;2.22727272727;14.9090909091
tarai;050e19e93a6145fa5bb8e46d90ff9fe55bb2966c;235;164;293;236;463;412;310;612;221;284;687;651;150;716;549;730;75;117;192;17980;2392;280;1025;1.6875;22.0;198750;450;82.1818181818;1.22727272727;16.5909090909
tarai;0553ee28f277bb73456a39341b75091f830f297a;229;180;314;306;445;360;252;514;124;423;514;510;156;693;513;707;90;170;260;23676;2392;280;1025;1.4375;19.5;204446;427;83.3181818182;1.13636363636;15.5454545455
tarai;0563ed3412e23a8fca3196883868c45c54d60c1e;203;162;341;236;466;441;319;490;200;284;680;644;154;709;518;723;75;117;192;10344;2392;280;1025;1.875;20.5625;145654;443;82.3636363636;1.40909090909;16.2272727273
tarai;059d8074063577335783b73673eb915de0b6caaa;209;197;302;280;413;366;220;505;120;284;538;502;150;685;505;699;90;170;260;20668;2392;280;1025;1.375;20.25;201188;419;83.3181818182;1.0;15.6818181818
tarai;069db74fb0ec3b64a5c81c38a89ba3a5f91bb8cd;263;170;341;229;495;460;300;581;238;284;746;662;152;596;536;789;76;118;194;10408;2392;280;1025;2.125;21.3125;145214;509;81.77272727270001;1.6818181818200002;16.5454545455
tarai;069fd68ddd09ae9daa86cf2c031f95fe80ad0d8d;174;113;281;274;366;348;205;422;119;407;458;405;152;653;485;667;94;140;234;13288;2392;280;1025;1.6125;18.924999999999997;148094;387;83.8545454545;1.28181818182;14.8636363636
tarai;06be575fce4b0c0f2c9ceced12c7caf4ac5363d1;160;119;435;396;389;346;197;465;104;354;507;471;166;729;424;743;142;162;304;526652;2392;284;1025;2.0;17.9625;734031;404;84.54545454550001;1.5;13.9545454545
tarai;06f79817a07e5426ea38ebc311bda9a357875669;227;219;352;237;493;430;283;491;215;284;679;643;150;708;540;722;75;117;192;10344;2392;280;1025;2.375;21.8125;145652;442;81.27272727270001;1.81818181818;16.9090909091
tarai;0702b6c9ce4c32ab8a8ba879b41264b83bc64cdd;234;153;292;236;451;391;289;619;221;284;685;649;146;714;542;728;74;116;190;17980;2392;280;1025;1.5;21.125;198500;448;82.5;1.13636363636;16.363636363599998
tarai;070fa8e54ea600bb35803ec8aa8226672ac97133;418;251;468;350;538;468;312;825;251;666;938;902;170;967;627;981;176;150;326;18812;2392;284;1025;1.5624999999999998;25.8;226521;642;79.0090909091;1.22727272727;19.7636363636
tarai;0724f91fc4faa8d2798acd60f71bd004cb4d8779;213;159;340;315;393;380;198;477;169;284;513;477;146;682;483;696;94;153;247;18536;2392;280;1025;1.0;19.0;153844;416;84.27272727270001;0.7272727272730001;15.0
tarai;07268d18e9d235dcba11c53dbff61709b60f2731;245;164;293;237;453;393;255;612;221;284;678;642;150;707;539;721;75;117;192;10344;2392;280;1025;2.0625;20.5;145150;441;82.3636363636;1.59090909091;16.0454545455
tarai;072809f6ff550f0551d0bee971c485c5a8a8c020;202;136;295;279;440;351;213;490;116;284;527;491;150;704;494;718;108;166;274;20988;2392;280;1025;1.5;18.625;201508;438;84.0909090909;1.13636363636;14.7727272727
tarai;0774c534f5ff5a9ecbd42f54422aa96c5706742a;204;143;319;307;362;374;186;469;163;284;505;469;146;674;475;688;94;153;247;18984;2392;280;1025;1.0;20.0;154292;408;83.72727272729999;0.8181818181820001;15.4545454545
tarai;077aba4e8b2e729ee4d1aed8329e248cff208830;188;144;327;315;408;320;234;441;168;284;513;477;146;683;483;697;94;157;251;18536;2392;280;1025;1.0625;18.3125;153844;417;84.8181818182;0.7727272727269999;14.4090909091
tarai;07ae9cd014b9650934eb4f0638a590a5c0f720b4;636;421;552;540;1391;1345;1198;1456;61;287;1485;1403;158;1080;979;1528;383;281;664;13180;2392;284;1025;0.6875;15.6875;203005;1189;86.5909090909;0.590909090909;12.8181818182
tarai;07b90147d9ae6b8f20722b940f43e553aacd4dec;315;191;422;417;916;875;746;972;61;284;1001;916;146;752;688;1044;261;249;510;10536;2392;280;1025;0.4375;15.8125;145342;764;87.0;0.409090909091;12.5909090909
tarai;085f0c02c80b3cebdf710f13546e8cbdd15afbcd;225;177;272;232;428;384;286;549;234;284;669;633;150;698;522;712;74;116;190;18108;2392;280;1025;1.9375;20.0625;198912;432;83.0;1.5;15.5
tarai;089af1acb2fb87c9a5ee4138bc09e86aeb5f0b15;234;153;292;236;451;391;289;619;221;284;685;649;146;714;542;728;74;116;190;10344;2392;280;1025;1.0;21.125;145150;448;82.8636363636;0.7272727272730001;16.4090909091
tarai;08e8656087e5823b55fd018f5ee92d8cba4790d5;84;68;303;350;305;274;144;376;89;284;410;374;146;603;373;617;95;141;236;573096;2392;280;1025;1.4;16.6;707902;337;85.8545454545;1.12727272727;13.0181818182
tarai;08fbb9f07693a5e6ee061b05e3521e86d1563df1;228;164;295;245;431;395;209;427;218;382;522;447;150;686;502;700;93;163;256;20924;2392;280;1025;2.1875;21.625;201694;420;81.4090909091;1.72727272727;16.863636363599998
tarai;091993b207b96c9683e015d059437760b9760213;197;201;323;294;367;370;279;507;120;284;542;506;150;689;508;703;100;170;270;13096;2392;280;1025;1.3125;19.125;147904;423;83.77272727270001;1.09090909091;15.1363636364
tarai;097b8e76f8018789f32295fa58fbb7207ef11409;126;105;315;312;330;303;152;380;125;336;435;378;150;623;401;637;94;146;240;542076;2392;280;1025;2.5;16.8125;722886;357;85.0909090909;2.0;12.9090909091
tarai;097f43d55a326250ed676b18a9e738673c4cc578;234;164;291;239;463;412;274;603;221;284;678;642;150;707;549;721;75;117;192;10344;2392;280;1025;2.0625;20.875;145652;441;82.0;1.59090909091;16.4090909091
tarai;099f18b4ea9ea1667b5abf3216a25537f7abf3f7;226;209;279;236;492;412;274;491;215;284;659;623;150;688;540;702;75;117;192;10344;2392;280;1025;1.75;21.6875;145652;422;81.8636363636;1.36363636364;16.7727272727
tarai;09a67b0aad9eb12144f13cb182309100ee47923e;182;120;301;291;351;315;230;429;176;284;514;465;146;672;484;686;96;146;242;20668;2392;280;1025;0.9375;18.25;201446;406;85.0909090909;0.8181818181820001;14.0909090909
tarai;09c96b28b1845fc0335f99f3e8b5e01d840a4d1f;215;179;298;237;429;386;250;496;118;409;477;495;149;688;502;702;91;169;260;23612;2392;280;1025;0.5625;19.5625;204382;422;84.1818181818;0.590909090909;15.2272727273
tarai;09d67d380f6482dafd37ded74c8abdaf56d6973d;216;200;311;305;423;384;226;505;120;284;538;502;150;705;505;719;98;170;268;13288;2392;280;1025;1.1875;20.0625;148094;439;83.4090909091;1.04545454545;15.5454545455
tarai;09f21831d5a01240abe2b7703245d0e2ee131652;204;189;321;245;359;387;267;486;118;284;533;487;149;680;510;694;100;170;270;19752;2392;280;1025;1.3125;18.3125;154560;414;84.6363636364;1.09090909091;14.2727272727
tarai;0a3afe7b15991999011aa239650eb1459867fecc;212;191;299;283;416;375;197;505;120;284;538;502;154;685;503;699;92;170;262;20732;2392;280;1025;1.3125;19.6875;201542;419;83.9090909091;0.954545454545;15.1363636364
tarai;0a86659f29cc6e0e307c6a720daa3d1aa272364e;228;184;300;232;431;356;244;499;118;284;500;490;156;683;499;697;90;170;260;13032;2392;280;1025;1.3499999999999999;19.2375;147840;417;83.8545454545;1.08181818182;15.0636363636
tarai;0a9ac0d3e65975386e9b07affc300731f0dd988a;170;117;283;315;370;350;209;426;117;409;462;410;150;658;467;672;95;141;236;20924;2392;280;1025;1.9375;20.375;201702;392;82.8181818182;1.45454545455;15.7272727273
tarai;0aa8311655254c90d4bf31ca136a63723c0f9226;429;351;266;235;719;622;497;736;424;284;894;858;149;923;767;937;74;116;190;11260;2392;280;1025;1.6374999999999997;26.400000000000002;172898;657;78.3090909091;1.27272727273;20.4181818182
tarai;0b5eb67998fabbc04fcaa83a084123976bef37b3;205;171;308;238;454;439;271;515;218;284;677;641;146;706;523;720;74;116;190;10344;2392;280;1025;1.6;21.300000000000004;145150;440;82.3909090909;1.2;16.4090909091
tarai;0b73f3199bfba85a9935b2a4d9d94467806e7bf4;199;179;250;422;476;399;262;495;235;432;525;494;150;667;529;681;74;116;190;10728;2392;280;1025;2.65;27.675;145534;401;76.9;1.99090909091;21.1090909091
tarai;0b9fc1bc3cee9775344b128896bf8bd990fcfd0f;394;395;264;237;720;637;497;720;406;284;885;849;150;914;766;928;74;116;190;11260;2392;280;1025;1.8125000000000002;26.55;172900;648;78.2363636364;1.40909090909;20.3545454545
tarai;0baf64cebb65cc9f8fb3832fbe380032afa5d1ee;226;209;279;236;492;412;274;491;215;284;659;623;150;688;540;702;75;117;192;10344;2392;280;1025;1.6875;22.25;145654;422;81.1818181818;1.3181818181799998;17.5
tarai;0bb9bdb11722c2c9f0699c7e9f84c5e59f3c97a2;219;188;312;240;435;356;242;458;121;284;530;500;150;681;497;695;90;170;260;16680;2392;280;1025;1.5625;19.375;151988;415;83.5909090909;1.22727272727;15.1818181818
tarai;0c472fa8731a16e360c86c720bdaa9a6c369b107;217;173;279;236;519;421;319;545;221;284;677;641;150;706;549;720;75;117;192;10344;2392;280;1025;1.6875;22.625;145150;440;81.04545454550001;1.27272727273;17.6818181818
tarai;0c5bea64345bd1966e240bbbf1158ffd1e792444;234;182;318;238;425;407;258;622;220;284;688;652;146;717;525;731;73;115;188;10472;2392;280;1025;1.8125;20.8125;145278;451;82.5;1.36363636364;16.136363636400002
tarai;0c7f491041661ad42c923a21464eef9371f33c84;215;171;359;234;443;428;281;622;215;284;697;661;146;726;542;740;74;116;190;10344;2392;280;1025;1.0;20.5625;145150;460;83.4090909091;0.7272727272730001;15.8636363636
tarai;0cab4c30e35e2970359791519aa378308abf9881;332;295;303;270;326;384;166;398;101;284;435;399;149;824;732;838;98;146;244;1154876;2392;280;1025;1.6249999999999998;20.049999999999997;1316514;558;83.0727272727;1.27272727273;15.6545454545
tarai;0cdf401ca01f25560e88504b45c98d635db938d5;231;170;307;258;457;385;245;496;118;284;529;493;146;704;502;718;97;169;266;13032;2392;280;1025;1.375;18.9375;148340;438;83.6818181818;1.04545454545;15.2727272727
tarai;0ce0f2766c3a3e8a9943855fa2c4a18f4d641b7c;230;170;312;340;425;375;214;491;236;393;546;489;150;695;517;709;88;164;252;20988;2392;280;1025;2.0625;21.25;201798;429;81.77272727270001;1.5;16.7272727273
tarai;0d559ace181623b53500eaa5e93b7443f1ec25fe;217;167;318;285;366;378;251;428;192;284;513;472;151;684;480;698;94;157;251;27432;2392;280;1025;1.3125;19.625;162740;418;83.54545454550001;0.954545454545;15.5
tarai;0d7e461ed3fb17885fded594fe7b067597487ef6;482;407;419;397;1150;1109;980;1206;61;284;1235;1150;146;986;922;1278;261;249;510;11260;2392;280;1025;0.4375;17.0625;172898;998;85.9545454545;0.318181818182;13.7272727273
tarai;0d9de298c407bff4f7fe876b81e66bcb3ecd01b1;244;164;378;375;380;375;221;500;125;284;541;505;146;736;509;750;87;177;264;20860;2392;280;1025;0.8125;20.0;201380;470;84.1363636364;0.590909090909;15.2727272727
tarai;0e08efe18f5a4d0b2377b174538d4fceec8e8317;235;151;361;234;526;479;300;571;229;284;745;585;152;642;536;788;76;118;194;10408;2392;280;1025;1.625;20.125;145214;508;83.27272727270001;1.1818181818200002;15.5454545455
tarai;0e384077dbe4c1d9606dc88137bca679be50059b;460;302;457;291;652;497;412;580;216;287;948;912;183;977;608;991;196;150;346;12796;2392;284;1025;1.5;21.375;175497;652;82.3181818182;1.09090909091;16.5909090909
tarai;0e527e867ca120ecc59e3dea12d5f75a758d7d74;218;198;358;444;485;417;277;486;213;284;671;635;150;700;533;714;74;116;190;18044;2392;280;1025;1.6874999999999998;24.225;198558;434;80.1545454545;1.27272727273;18.5727272727
tarai;0ede2a972423360a3aae92dbec5c0e37a2716975;413;278;458;356;659;468;348;642;215;657;929;893;172;958;613;972;176;150;326;19004;2392;284;1025;1.8625;26.0;226713;633;78.7181818182;1.41818181818;19.8636363636
tarai;0f208fd5fdb8d41cf38c632869eaf17157a08d2a;214;198;278;236;490;410;272;489;215;284;657;621;146;686;543;700;74;116;190;17980;2392;280;1025;0.9375;21.0625;198790;420;83.0;0.6818181818179999;16.3181818182
tarai;0f89de84e5f48b91c4b2130184c06340713abbbf;213;160;281;236;526;428;317;534;260;284;684;648;146;713;542;727;74;116;190;10344;2392;280;1025;1.5625;21.0;145150;447;82.27272727270001;1.23636363636;16.4909090909
tarai;0f94d0ca8e45140d40a99f0def48f677c1a32274;220;156;286;442;448;397;297;590;212;284;670;634;150;699;533;713;74;116;190;10472;2392;280;1025;1.5;22.1875;145280;433;81.8636363636;1.13636363636;17.0
tarai;0fea30760a7078ea0dea82e7c1316fd03443c24c;91;79;324;344;303;276;144;376;89;284;410;374;146;621;373;635;103;153;256;531132;2392;280;1025;1.1500000000000001;16.487499999999997;711652;355;86.1090909091;0.945454545455;12.9454545455
tarai;1000d1b5e41928142760cbb74c025f315e459dbd;216;179;273;237;474;396;260;511;234;284;652;616;150;681;525;695;74;116;190;11496;2392;280;1025;1.5625;21.25;146804;415;82.6363636364;1.3181818181799998;16.0454545455
tarai;101834c4f71b088b8a80a6de5ada6a68ba8fad45;179;116;278;279;380;349;216;422;153;407;454;405;153;653;485;667;94;140;234;13288;2392;280;1025;2.0125;18.6375;148094;387;83.8909090909;1.51818181818;14.5909090909
tarai;10515598f3d9d2731bd2eb3f4f65ab770868e033;205;161;337;237;461;439;317;488;200;284;678;642;149;707;524;721;74;116;190;10344;2392;280;1025;1.375;20.875;145150;441;82.6363636364;1.04545454545;16.3181818182
tarai;108f6b9dc13b5cc8bbdad88f659b6b6b847d6712;209;184;295;282;413;375;199;505;120;284;538;502;146;685;510;699;91;169;260;20668;2392;280;1025;1.0;19.6875;201438;419;83.95454545449999;0.7727272727269999;15.2727272727
tarai;10a8a22f53b7e02d021a92f37b296938f06fa32f;83;71;304;351;305;274;144;376;89;284;410;374;146;604;373;618;95;141;236;573096;2392;280;1025;1.4625;16.700000000000003;707902;338;85.7;1.15454545455;13.1454545455
tarai;10ccfc1284a36b0070d621dba89b6932b6aff1f4;242;162;292;235;444;393;255;603;212;284;678;642;150;707;538;721;75;117;192;17980;2392;280;1025;1.9375;21.6875;198790;441;81.5909090909;1.54545454545;16.863636363599998
tarai;10f3c0f14ff85a6806dbeccd81a1818714e9d777;88;85;263;326;337;277;156;384;124;301;401;360;150;621;419;635;110;135;245;26216;2392;280;1025;1.625;17.0625;161022;355;85.3181818182;1.40909090909;13.2727272727
tarai;114e4cdabcfecc2f9e7bbfd87c7e61eb0e99bae4;183;125;313;291;352;330;229;430;171;284;513;464;146;672;483;686;96;146;242;13032;2392;280;1025;1.125;18.450000000000003;147838;406;84.83636363640001;0.881818181818;14.2818181818
tarai;11b7945ab77b70e584d510c175add1801ad641b7;223;205;277;237;480;391;253;470;215;284;657;621;146;686;532;700;74;116;190;10344;2392;280;1025;1.7500000000000002;21.099999999999998;145150;420;82.2636363636;1.36363636364;16.3727272727
tarai;11b98cec9a7729b025faa173198d813f63ff8ed7;191;128;315;296;357;330;227;427;164;284;508;461;150;670;474;684;97;151;248;20668;2392;280;1025;1.0625;19.0625;201446;404;84.1818181818;0.863636363636;14.9545454545
tarai;11ed2e3c443a95ee841bb07f7dbc476b61ebfb24;209;184;295;282;412;374;198;504;120;284;537;501;146;684;509;698;91;169;260;20732;2392;280;1025;1.25;18.5;201502;418;84.6818181818;1.0;14.3181818182
tarai;11f2554dd77e15570c2ca4c895ecbc15a9179c6b;77;79;271;338;318;329;179;369;113;299;394;361;146;596;417;610;87;129;216;32892;2392;280;1025;1.175;18.1875;213412;330;84.8181818182;0.936363636364;14.2454545455
tarai;125730b7990f6da132656e58961d6fca4eb3e19e;224;188;275;238;424;484;262;479;230;284;666;630;146;695;541;709;74;116;190;10344;2392;280;1025;1.875;20.375;145150;429;82.8181818182;1.40909090909;15.7727272727
tarai;12762d353f8c5a68f6906ec11d08f8deaa4c7478;223;197;273;238;480;391;253;470;215;284;657;621;146;686;532;700;74;116;190;10344;2392;280;1025;1.375;21.5;145150;420;82.1818181818;1.10909090909;16.709090909100002
tarai;130db22fe3d5dbe86dc3433269232fda86b834cb;214;165;285;237;501;412;274;491;224;284;659;623;150;688;540;702;75;117;192;10344;2392;280;1025;1.8125;20.8125;145652;422;82.3181818182;1.36363636364;16.3181818182
tarai;130e6ff5e312dc95a1d57a36de6dacad0b290364;215;176;317;235;450;429;260;508;196;284;671;635;150;700;514;714;74;116;190;18044;2392;280;1025;1.625;21.6875;198850;434;81.95454545449999;1.22727272727;16.8181818182
tarai;13178cb18f8fb37308561f39533422c32a7eb42e;320;191;419;415;916;875;746;972;61;284;1001;916;146;752;688;1044;261;249;510;18108;2392;280;1025;0.625;16.0;198664;764;87.0;0.4545454545449999;12.5454545455
tarai;13357733781bc6017b8637c5736395e161d7c598;449;272;492;357;538;510;523;601;261;287;961;925;158;990;594;1004;191;148;339;12348;2392;284;1025;0.9500000000000001;21.5125;175049;665;82.3636363636;0.8181818181820001;16.8181818182
tarai;135bf7793f54c334007df776b7fb7e9249cb8701;203;197;275;442;507;413;313;535;211;284;668;632;150;697;541;711;74;116;190;10472;2392;280;1025;2.5625;23.5;145780;431;80.1363636364;1.90909090909;17.9545454545
tarai;136daee0690c387bd64adddbbd6b359cff454d67;228;185;358;234;446;430;283;624;215;284;699;663;150;728;539;742;75;117;192;10344;2392;280;1025;2.0;21.625;145652;462;81.5909090909;1.6818181818200002;16.7272727273
tarai;13bbfaf6632f3d6a5317b816492fb70d05ef008f;180;130;291;258;398;331;212;498;1899;284;530;494;150;679;494;693;106;158;264;13032;2392;280;1025;1.3125;18.75;147838;413;84.27272727270001;1.0;14.7272727273
tarai;1473e07d8dc541b9b870dc1744cfd4c2ced06f7a;225;154;285;447;445;386;287;606;217;284;677;641;154;706;527;720;74;116;190;10472;2392;280;1025;1.0;24.125;145278;440;80.77272727270001;0.8181818181820001;18.4090909091
tarai;14abc8bd1364064fee1acd9978c9d8f196fa1e57;72;73;288;341;335;260;127;352;69;648;382;345;150;597;349;611;99;143;242;50812;2392;280;1025;1.25;16.5625;231582;331;86.1818181818;1.0;12.8181818182
tarai;14d3682626b313cfa339ed69c7342a4677652474;243;183;323;360;437;388;239;527;127;284;562;526;150;721;528;735;90;170;260;20732;2392;280;1025;1.5625;19.25;201502;455;84.04545454550001;1.1818181818200002;14.7727272727
tarai;14f5f713769bc536062522f1e6768415789f2980;420;368;282;236;687;627;489;846;416;284;912;876;154;941;770;955;75;117;192;11132;2392;280;1025;1.8125;26.5;172770;675;77.9090909091;1.36363636364;20.7272727273
tarai;150bea1b866595b3fc3f5f8ae62ee97523ec99b0;208;197;302;280;415;368;222;505;121;284;538;502;149;685;506;699;90;170;260;13032;2392;280;1025;0.875;20.6875;148342;419;83.5;0.636363636364;15.8636363636
tarai;151c548f0c30fd81e539588ca227e80c0c3387e8;373;351;253;238;685;638;462;762;436;665;525;480;154;918;764;932;73;115;188;11580;2392;280;1025;5.4375;26.9375;173218;652;75.3636363636;3.95454545455;20.6818181818
tarai;153957ec2fba23494592e3868a8721b0a49d8f5e;224;176;293;232;428;366;231;443;218;384;527;474;153;682;499;696;88;164;252;20924;2392;280;1025;2.0625;20.0;201694;416;82.6363636364;1.63636363636;15.7272727273
tarai;153aea16f770e1ae7bfc920feafdd5efd1b938a3;244;169;375;350;391;362;253;502;120;284;539;503;150;724;506;738;98;178;276;20988;2392;280;1025;1.3125;20.0;201508;458;83.4090909091;1.13636363636;15.4545454545
tarai;15950552247caa6da1e85f0f81b1baac6b9d3b56;246;164;293;236;453;393;291;621;221;284;687;651;150;716;539;730;75;117;192;17980;2392;280;1025;1.625;21.6875;198502;450;82.04545454550001;1.22727272727;16.7272727273
tarai;15969dc05966640cb3cadcdbfd7752d0c2502bb6;101;94;205;253;333;335;186;383;125;307;403;372;174;593;396;607;90;131;221;25192;2392;280;1025;1.625;17.8875;159998;327;84.6;1.23636363636;14.163636363599998
tarai;15c9f6d806cb2d26c1727cdc1fb7ef9098ed45d7;136;116;240;246;324;301;156;381;90;287;419;399;178;634;387;648;102;145;247;2363368;2392;280;1025;1.0625;17.4375;2498676;368;85.5;0.863636363636;13.6363636364
tarai;15cad5b53c1f4ba1f003ba3fe71d7abaae094ea7;345;254;431;381;622;444;300;761;242;477;911;875;158;940;594;954;171;148;319;12412;2392;284;1025;0.8124999999999999;25.8;175113;615;79.3272727273;0.7;19.9727272727
tarai;1640cb448cf2abb940df0c4ff7ac8772d0e19c5e;377;362;313;238;698;673;551;722;395;284;912;876;146;941;758;955;74;116;190;18044;2392;280;1025;2.75;26.125;210345;675;77.6818181818;2.27272727273;20.0454545455
tarai;164f74c9e04589c1514cc30470491e89b7fd58a6;192;113;293;297;365;334;189;465;165;284;504;468;146;669;473;683;92;150;242;18536;2392;280;1025;0.875;18.75;153844;403;84.5909090909;0.7727272727269999;14.6363636364
tarai;1699ee523b26a2ae194c6aa1171a9be34de5a9fa;216;200;311;289;415;374;226;505;120;284;538;502;150;689;505;703;90;170;260;20860;2392;280;1025;0.9375;20.375;201380;423;83.5909090909;0.7272727272730001;15.6818181818
tarai;16a0b373a55dd69956dec7b6ca7a88c2b589c88d;215;194;271;430;470;378;248;466;211;284;649;613;146;678;525;692;73;115;188;18044;2392;280;1025;1.4875000000000003;24.187499999999996;198532;412;80.0909090909;1.14545454545;18.7636363636
tarai;16c1789addff69a16f333bf43caf731396d178f0;235;164;293;236;454;403;368;491;215;284;669;633;150;698;540;712;75;117;192;10344;2392;280;1025;2.0;19.875;145652;432;83.04545454550001;1.5;15.4545454545
tarai;16ec861f0d5410b9255f0a0b8dfeda145c9d32eb;222;180;311;330;431;382;225;488;238;397;550;491;150;704;519;718;88;164;252;20988;2392;280;1025;1.7000000000000002;20.7875;201508;438;82.3636363636;1.3818181818200002;16.2545454545
tarai;172a352d2f437c005557d4b8ff00a147c6f64ec1;72;68;282;360;283;255;126;352;61;284;381;345;150;620;349;634;131;146;277;2517820;2392;280;1025;1.25;13.0;2698340;354;88.86363636360001;0.954545454545;10.1818181818
tarai;173e19e4c91256e57ee6a6ebf894449627651cb9;221;161;361;236;475;431;255;517;200;284;679;643;154;708;518;722;75;117;192;10408;2392;280;1025;2.0;20.3125;145214;442;82.45454545449999;1.59090909091;15.9545454545
tarai;174ec9af6ef0e0605786c2cc2124f4049dc463af;374;377;245;235;713;637;497;715;411;558;683;651;150;900;764;914;73;115;188;11580;2392;280;1025;3.3;30.849999999999994;173218;634;74.2090909091;2.4545454545500003;23.3363636364
