bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;95581d3f439ff8fcf69346cec643f8e8eb34fe41;375;313;392;556;287;635;495;732;61;295;761;725;469;790;728;804;202;149;351;10472;2480;308;1025;10.6;22.6;145394;513;74.2909090909;8.318181818180001;17.3909090909
insertsort;95608a202c95f4c7f4ef79b3ea0c0e8ca0dd9ece;395;368;462;512;649;613;473;710;61;295;739;703;410;768;662;782;144;157;301;10216;2480;308;1025;11.35;22.025000000000002;145138;491;74.22727272729999;8.67272727273;17.1
insertsort;958191e4784bcef8fc2e716f74e79cc079c03f53;599;584;681;730;924;936;778;1047;61;298;1086;1050;690;1115;963;1129;162;209;371;18876;2480;312;1025;28.224999999999998;22.875;226661;779;60.92727272729999;21.2727272727;17.8
insertsort;95ca95e3310be3cb68c324713f553e685b33b2f1;449;520;646;702;588;539;607;882;61;298;911;875;565;940;631;954;170;217;387;12604;2480;312;1025;21.0875;20.45;175421;604;68.04545454550001;15.9363636364;16.0181818182
insertsort;9607019f873d40d45108df8b8e06a2ae3277bc85;292;293;522;557;639;577;430;648;88;321;684;670;505;783;521;797;132;205;337;11176;2480;308;1025;15.1875;18.3125;146098;506;74.22727272729999;11.5454545455;14.2272727273
insertsort;9628895d685492a036367f55ac2ce6a697647847;253;256;503;592;276;618;478;715;61;295;744;708;442;773;712;787;125;195;320;10664;2480;308;1025;11.3375;21.712500000000002;146088;496;74.1;9.009090909089998;16.8909090909
insertsort;96466a1bf676e0b632ee900ca933fda2deb5e809;475;474;563;605;453;686;546;783;61;295;812;776;394;841;602;855;140;201;341;10792;2480;308;1025;20.25;15.6875;145714;564;72.22727272729999;15.0909090909;12.6818181818
insertsort;96a85330a906f5fdf5bbe1e41518ed14a13fa665;175;223;573;561;690;642;486;705;72;324;794;759;270;847;483;861;167;219;386;15100;2480;312;1025;14.35;16.9375;205039;511;75.45454545449999;10.9909090909;13.5545454545
insertsort;96cd8a8cd51f153ce7cd03ad53617337be6aba44;365;405;488;476;624;614;474;711;61;295;740;638;326;471;440;783;138;182;320;10664;2480;308;1025;15.3125;15.925;145586;492;75.7636363636;11.8090909091;12.4272727273
insertsort;96d2aa78875a34395d327342a23f4278d8fa3f82;486;297;331;581;771;762;209;868;61;295;897;861;313;926;599;940;137;203;340;18556;2480;308;1025;19.6875;16.8125;210667;649;72.27272727270001;14.7727272727;12.9545454545
insertsort;96ecca83065e1eeb9468c14da0167d43201eaf09;436;411;587;620;556;659;519;756;61;295;785;688;473;467;611;828;138;196;334;11240;2480;308;1025;21.7875;16.1875;146162;537;70.8909090909;16.7;12.4090909091
insertsort;970dfdcdab4b0e0a3ebc92cb52c3b4f729ea5615;373;321;374;562;657;623;430;726;61;295;755;719;451;784;656;798;138;195;333;11324;2480;308;1025;13.4375;20.0;173080;507;73.9090909091;10.3636363636;15.7272727273
insertsort;972169548a588c9c030e82b1c19728bb5bcaf019;418;304;391;534;288;616;476;713;61;295;742;706;492;771;694;785;182;150;332;10408;2480;308;1025;10.4625;22.650000000000002;145330;494;74.0727272727;8.3;17.6272727273
insertsort;97241730a78fcb4896c52fba1b39826c9ca2989e;397;298;497;518;616;600;460;697;61;295;726;690;166;755;667;769;128;196;324;10664;2480;308;1025;10.5;20.5;145586;478;75.95454545449999;8.409090909089999;15.6363636364
