bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
mmultvector;007990aa457f3c3a0fa8fdcd335c84a4dc55480e;114;84;308;277;375;355;212;460;61;277;489;453;169;518;388;532;74;114;188;18684;2392;288;1025;2.0;18.3125;226485;203;84.1363636364;1.5;14.3636363636
mmultvector;0179948647c9ed8fcc64a22484eae017e38e5a64;68;62;196;252;268;272;140;369;61;287;398;362;154;427;371;441;47;96;143;10216;2392;284;1025;2.125;14.5625;145122;158;86.72727272729999;1.6818181818200002;11.5909090909
mmultvector;01a43fcc0c099d2d442addb9194121c4d4b93406;78;66;209;234;268;266;134;363;61;287;392;356;163;421;365;435;49;96;145;10216;2392;284;1025;2.0;15.125;145122;152;86.0;1.59090909091;12.4090909091
mmultvector;01bf96c616ae1065bdac117cab917a8d63d6514a;95;180;482;447;798;757;625;854;61;287;883;836;213;403;856;926;322;147;469;10408;2392;284;1025;7.0625;15.6875;145314;643;82.0;5.409090909090001;12.5909090909
mmultvector;0235ba9caef9d1bd4068f8e1bcf08d6486c8c855;71;74;204;248;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;10216;2392;284;1025;1.625;15.4375;145626;148;86.6818181818;1.27272727273;12.0454545455
mmultvector;028cdedcf8ea8f58a6e4bfe5c2526bf5aa0cfe33;129;128;279;317;355;311;234;463;61;287;492;446;213;400;443;535;73;101;174;10280;2392;284;1025;10.25;15.0;145690;252;80.22727272729999;7.681818181819999;12.0909090909
mmultvector;02baf1ec0f80dd47446176a62fd525aa534eb1f5;68;59;195;254;268;271;139;368;61;287;397;361;150;426;370;440;47;95;142;10216;2392;284;1025;1.75;15.4375;145122;157;86.8181818182;1.27272727273;11.9090909091
mmultvector;02c29daf6cf986c4071ba6ece1956c08397290b9;70;74;203;249;268;262;130;359;61;287;388;352;150;417;361;431;49;96;145;17788;2392;284;1025;1.5;14.6875;198674;148;87.0909090909;1.13636363636;11.7727272727
mmultvector;02d995f093af93f0978a662eb5c6353326ea59ac;75;74;206;243;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;10216;2392;284;1025;1.625;15.1875;145624;148;86.8181818182;1.27272727273;11.9090909091
mmultvector;035916053cff4b7a00f0515b330065dcac074904;78;66;209;234;268;266;134;363;61;287;392;356;163;421;365;435;49;96;145;10216;2392;284;1025;2.5625;14.8125;145626;152;86.5;1.86363636364;11.6363636364
mmultvector;03bb10caf7bb28acc23d502815848f17b60f6706;227;231;351;424;375;382;309;538;61;287;567;531;329;596;465;610;89;101;190;10280;2392;284;1025;20.1875;13.3125;145188;327;74.0909090909;14.9545454545;10.9545454545
mmultvector;0428caf029b3bf0124e51ac1848a45496cc4ba03;69;75;206;245;268;263;131;360;61;287;389;353;155;418;362;432;49;97;146;17788;2392;284;1025;2.0;14.375;198668;149;86.77272727270001;1.54545454545;11.6818181818
mmultvector;0469316490583f2c64028eb37ee979f6cb7e766d;73;61;194;250;268;271;139;368;61;287;397;361;154;426;370;440;47;95;142;10216;2392;284;1025;1.5625;15.6875;145122;157;86.4090909091;1.22727272727;12.3636363636
mmultvector;057cfc3235378cf27bdfa9ed7a121717338d7313;79;64;209;234;268;266;134;363;61;287;392;356;156;421;365;435;49;96;145;10216;2392;284;1025;1.3125;15.6875;145124;152;86.77272727270001;1.0;12.2272727273
mmultvector;05937f55961b2a7bfa76e77f202adfc2e0307dca;73;61;194;250;268;271;139;368;61;287;397;361;154;426;370;440;47;95;142;17852;2392;284;1025;1.9375;15.0;198738;157;86.77272727270001;1.5;11.7272727273
mmultvector;05b888a71b92ec81c03a0ffd084f8c0c337c37e2;103;130;351;373;429;429;279;508;171;287;574;538;261;603;518;617;82;116;198;10280;2392;284;1025;18.1875;17.25;145186;334;73.0909090909;13.3181818182;13.5909090909
mmultvector;05f0fb66bf2982a1c444b95ef581d04e246ef254;767;844;354;471;966;1640;1508;1737;61;287;1766;1719;149;403;1723;1809;322;147;469;11260;2392;284;1025;9.4375;14.1875;179710;1526;81.3636363636;7.1363636363600005;11.5
mmultvector;069dcb033aae106bb79ff75a9bc97f720ea1cf90;79;64;209;233;268;266;134;363;61;287;392;356;160;421;365;435;49;96;145;10216;2392;284;1025;1.9375;14.3125;145122;152;87.0454545455;1.54545454545;11.4090909091
mmultvector;07498a7ae4995eb486e9f794861da671ff2209ee;70;74;202;249;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;17788;2392;284;1025;1.9375;15.125;198674;148;86.6818181818;1.5;11.8181818182
mmultvector;07581aa60e5043a7fef266de6a212aa459810c0f;66;65;197;254;268;268;136;365;61;287;394;358;151;423;367;437;53;98;151;10216;2392;284;1025;2.0625;13.8125;145624;154;86.9090909091;1.6818181818200002;11.4090909091
mmultvector;07f5e86ba67320fc5856bc627382df1ce1189541;69;62;193;233;297;248;116;359;61;287;388;352;154;417;348;431;48;97;145;18044;2392;284;1025;1.875;14.75;210429;148;86.72727272729999;1.45454545455;11.8181818182
mmultvector;082fff626e8c4c3e161277619b9c2515f72ee077;70;62;199;246;268;262;130;359;61;287;388;352;154;417;361;431;49;96;145;10344;2392;284;1025;1.8125;14.625;145250;148;87.5;1.36363636364;11.1363636364
mmultvector;0831fa4caa21a0d7a6a70b09ef19c8ce06993f70;71;63;194;251;268;272;140;369;61;287;398;362;157;427;371;441;47;96;143;17852;2392;284;1025;1.75;15.5;198738;158;86.4090909091;1.3181818181799998;12.2727272727
mmultvector;088bbb0ea7ba57a9ed87705b687186d4f37040dd;78;66;209;234;268;266;134;363;61;287;392;356;162;421;365;435;49;96;145;10216;2392;284;1025;1.8125;14.375;145122;152;87.3181818182;1.36363636364;11.3181818182
mmultvector;09dd3f1489d8611158a4391036435256d715eb1e;117;90;310;280;383;350;207;455;61;277;484;448;173;513;388;527;74;112;186;12220;2392;288;1025;3.125;19.25;175523;198;82.9090909091;2.31818181818;14.7727272727
mmultvector;0af4a3c98f6b1c1e7516869a0a2748b502e50421;67;69;210;237;268;270;138;367;61;287;396;360;150;425;369;439;52;95;147;10216;2392;284;1025;1.3125;15.625;145122;156;86.86363636360001;1.04545454545;12.0909090909
mmultvector;0c1c4f8e9cea9a67af1e2e1c815e2f347306d94b;73;76;206;240;268;263;131;360;61;287;389;353;166;418;362;432;49;97;146;10216;2392;284;1025;2.625;15.75;145624;149;85.54545454550001;2.0;12.4545454545
mmultvector;0c44b078683c367eaff1ee8b2a0b99bb9ef3adaf;83;62;210;231;268;267;135;364;61;287;393;357;160;422;366;436;49;95;144;10216;2392;284;1025;1.6875;16.5625;145626;153;85.5909090909;1.45454545455;12.9545454545
mmultvector;0c5818884a1c59a5c260f20b66cd99281c573bf3;73;73;206;244;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;10216;2392;284;1025;2.8125;16.0;145626;148;85.3181818182;2.09090909091;12.5909090909
mmultvector;0c5e3ff2faa9acd728ead39d0dd80b3b36a3f4cc;83;62;193;237;301;265;116;366;61;287;395;359;154;424;347;438;50;98;148;10940;2392;284;1025;2.9375;14.5625;172968;155;86.4090909091;2.13636363636;11.4545454545
mmultvector;0cb6d4637ef14069101812172204ad00ff6be726;103;73;200;278;344;303;171;400;61;287;429;378;189;411;402;472;55;99;154;17852;2392;284;1025;3.5625;16.6875;198750;189;84.0;2.72727272727;13.2727272727
mmultvector;0ccec5fb9ea26c7ca2b587ad913a5fe4268178f7;157;122;242;313;268;355;223;452;61;287;481;445;211;510;412;524;72;100;172;10280;2392;284;1025;8.75;15.75;145186;241;81.04545454550001;6.545454545449999;12.4090909091
mmultvector;0d2d81120fa19baee302c824f41b8c5e88fca8b8;69;63;195;249;268;270;138;367;61;287;396;360;154;425;369;439;48;96;144;17916;2392;284;1025;1.6875;15.5;198802;156;86.27272727270001;1.5;12.2272727273
mmultvector;0dd4ffa8796e5f78440729d9fe953b0ef5eab728;70;74;204;248;268;262;130;359;61;287;388;352;150;417;361;431;49;96;145;17788;2392;284;1025;2.4375;14.5625;198674;148;86.6818181818;1.81818181818;11.5
mmultvector;0df281598220a55686ce87eef28b266f6b0d386e;78;66;209;234;268;266;134;363;61;287;392;356;162;421;365;435;49;96;145;10216;2392;284;1025;1.8125;14.4375;145124;152;87.13636363639999;1.5;11.3636363636
mmultvector;0e5bc8cfb43bf506f1abc3fe0151cab356de10cb;68;63;198;254;268;274;142;371;61;287;400;364;154;429;373;443;47;98;145;17852;2392;284;1025;2.1875;14.25;198738;160;86.8181818182;1.59090909091;11.5909090909
mmultvector;0e8558c9d63a2bded30505adbcfa09a01f980b1a;69;63;195;248;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;2.375;15.1875;198802;155;86.13636363639999;1.90909090909;11.9545454545
mmultvector;0f262b11ab824f07b51ef31ad1d521f79e62397e;77;68;207;236;268;266;134;363;61;287;392;356;154;421;365;435;50;96;146;10280;2392;284;1025;1.8125;15.25;145188;152;86.5909090909;1.3181818181799998;12.0909090909
mmultvector;0f57fd93cdadd4e609554a98a08d7adc9dce081b;63;63;196;256;268;273;141;370;61;287;399;363;149;428;372;442;47;97;144;17852;2392;284;1025;2.25;16.0;198738;159;85.45454545449999;1.81818181818;12.7272727273
mmultvector;0f62298919c72012dc83b77a47b444eb479cbf8a;72;65;206;234;268;262;130;359;61;287;388;352;154;417;361;431;49;96;145;10280;2392;284;1025;1.0;15.75;145186;148;87.27272727270001;0.7727272727269999;11.9545454545
mmultvector;0f8763b50a7136b13a4d41bf2fd4aa2c9bbdffb5;84;62;193;240;301;266;116;366;61;287;395;359;154;424;347;438;50;98;148;17916;2392;284;1025;2.125;14.5625;210277;155;86.8181818182;1.72727272727;11.4545454545
mmultvector;109e8073d55912b9600af5f9bd4791def2c9a0e9;71;63;194;251;268;272;140;369;61;287;398;362;157;427;371;441;47;96;143;10216;2392;284;1025;2.0;14.875;145122;158;86.63636363639999;1.54545454545;11.8181818182
mmultvector;10b5d48f200df56a233d931737729fa902ed3900;158;127;246;318;293;358;226;455;61;287;484;448;221;513;451;527;70;99;169;10280;2392;284;1025;8.875;17.625;145690;244;79.77272727270001;6.6363636363600005;13.5909090909
mmultvector;10b81f7990193a92b4adf51202229dab6107d768;189;224;367;385;349;283;323;549;61;287;587;551;293;616;513;630;83;100;183;10280;2392;284;1025;18.3125;18.625;145186;347;71.8181818182;13.5909090909;14.5909090909
mmultvector;10e26ff112d7cbdc67911239c38683526a8bf102;72;65;206;234;268;261;129;358;61;287;387;351;154;416;360;430;49;96;145;10280;2392;284;1025;2.4375;14.5;145186;147;86.5909090909;1.86363636364;11.5454545455
mmultvector;1112e199acee7a5e74d6710fb14f1eea7c9fe691;83;124;266;271;268;328;196;425;61;287;454;418;195;483;422;497;74;103;177;10344;2392;284;1025;4.625;16.4375;145252;214;83.5909090909;3.45454545455;12.9545454545
mmultvector;121c73fe898be7a829634627533ca53d728ee354;81;65;203;245;268;263;131;360;61;287;389;353;151;418;362;432;49;96;145;10280;2392;284;1025;1.6875;15.1875;145688;149;86.5909090909;1.27272727273;12.1363636364
mmultvector;1241000f8c8626250a746753ba25e9c1718eaf08;69;63;195;248;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;1.5625;15.125;198802;155;87.0;1.13636363636;11.8636363636
mmultvector;12ac9c2ab1f901d28bd9c2413c93c910b39a5553;69;64;206;234;268;261;129;358;61;287;387;351;155;416;360;430;49;96;145;17916;2392;284;1025;1.4375;15.0625;198504;147;87.13636363639999;1.04545454545;11.8181818182
mmultvector;135f00bdb4e3460ef8a94c3b75346a128b21e5d3;70;60;196;251;268;271;139;368;61;287;397;361;151;426;370;440;47;95;142;10216;2392;284;1025;2.125;14.8125;145624;157;86.72727272729999;1.59090909091;11.6818181818
mmultvector;137e8b4ff6167eaa316363e96b771deefcb6eab2;103;128;300;346;429;340;252;476;178;287;538;492;165;400;493;581;90;101;191;10280;2392;284;1025;9.75;23.5;145186;298;74.95454545449999;7.22727272727;17.8181818182
mmultvector;139942d44726d1ec48a49f48c2fe308e2299d23c;67;61;195;256;268;272;140;369;61;287;398;362;153;427;371;441;47;96;143;17852;2392;284;1025;1.875;15.5;198738;158;86.5454545455;1.5;11.9545454545
mmultvector;1438aeb456a24de3be0f92000ec2e49f68acddec;69;59;195;255;268;271;139;368;61;287;397;361;150;426;370;440;47;95;142;10216;2392;284;1025;1.8125;15.5625;145122;157;86.22727272729999;1.45454545455;12.3181818182
mmultvector;14a36e308c626a6c01baecca89792babba8a1696;111;232;366;417;309;338;326;555;61;287;584;548;311;613;437;627;124;115;239;17852;2392;284;1025;7.9375;20.625;198464;344;78.1818181818;5.909090909090001;15.9090909091
mmultvector;14ae4b741fb8af06bfa74c7895fd6c1603f79249;78;66;209;234;268;266;134;363;61;287;392;356;162;421;365;435;49;96;145;10216;2392;284;1025;2.25;14.9375;145124;152;86.3181818182;1.63636363636;12.0454545455
mmultvector;14b6b045de87445157af2c36527f5a09dd97d631;78;66;209;234;268;266;134;363;61;287;392;356;162;421;365;435;49;96;145;10216;2392;284;1025;2.25;15.125;145626;152;85.9090909091;1.72727272727;12.3636363636
mmultvector;14d94f390b1edb6240990f1b071d1d7ded25b7aa;78;66;209;234;268;266;134;363;61;287;392;356;162;421;365;435;49;96;145;10216;2392;284;1025;2.4375;14.8125;145122;152;86.22727272729999;1.81818181818;11.9545454545
mmultvector;14fc55c6b96e7cd9a9002417ef55a9aae7a6568a;75;66;208;234;268;265;133;362;61;287;391;355;163;420;364;434;49;96;145;17852;2392;284;1025;2.1875;14.5;198440;151;86.77272727270001;1.6818181818200002;11.5454545455
mmultvector;14fffdc72e8ca02c51e981b29ade5c5afa46fc47;80;64;209;234;268;266;134;363;61;287;392;356;156;421;365;435;49;96;145;10216;2392;284;1025;1.5625;14.5;145122;152;87.4090909091;1.13636363636;11.4545454545
mmultvector;153bb11228796f5a6ac270a9b43d21dd79cd020e;481;480;198;234;887;578;754;981;502;830;1002;1003;149;1068;1001;1082;104;116;220;17980;2392;284;1025;15.6875;31.8125;217085;799;64.3636363636;11.5909090909;24.0454545455
mmultvector;1562482da47e5cd05910f1fd02f009bbb3d69c17;223;257;397;466;466;473;303;418;109;411;603;573;264;638;524;652;104;116;220;17916;2392;284;1025;21.9375;17.375;198810;369;69.8636363636;16.136363636400002;14.0
mmultvector;15787e6dd3203b690141ad0dd4048c43147e7691;68;60;207;249;268;266;134;363;61;287;392;356;151;421;365;435;53;96;149;10216;2392;284;1025;1.625;14.25;145624;152;87.0;1.45454545455;11.5454545455
mmultvector;1636c5b45dc8f330eb661d1d7ab6daaa4e417e7d;70;63;209;233;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;1.75;14.25;198802;155;87.36363636360001;1.36363636364;11.2727272727
mmultvector;16b24e26dbaf0bfdf74fdbd1cbe289dcd73d921a;71;66;198;253;323;282;150;379;61;287;408;357;156;411;381;451;50;99;149;17980;2392;284;1025;2.0;16.6875;198878;168;85.72727272729999;1.45454545455;12.8181818182
mmultvector;173bd31439525f9d1adfa3d242b523ef0e5f5c7c;69;63;195;248;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;10280;2392;284;1025;1.5625;15.0625;145688;155;86.9545454545;1.27272727273;11.7727272727
mmultvector;173d213167ef8778173ca06dbcf9ad5d0eb22333;71;63;194;251;268;272;140;369;61;287;398;362;157;427;371;441;47;96;143;10216;2392;284;1025;2.5625;15.1875;145624;158;86.0;1.90909090909;12.0909090909
mmultvector;1745700a6e0750af7c29ed71efe497f7d6d9d833;70;63;209;233;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;2.0625;15.3125;198802;155;86.1818181818;1.5;12.3181818182
mmultvector;174feb5f2b61a90627d474f7fe94c3e8d2b5c4d1;83;66;204;246;268;264;132;361;61;287;390;354;151;419;363;433;49;96;145;10280;2392;284;1025;2.1875;15.25;145688;150;85.9545454545;1.72727272727;12.3181818182
mmultvector;17f81682ca7be77f6197b6e3fe6f16aceffebbe3;81;96;310;377;413;423;291;520;61;287;549;513;318;578;505;592;88;112;200;10216;2392;284;1025;8.5625;20.4375;145122;309;77.6363636364;6.36363636364;16.0
mmultvector;1829a2be00b9dee6e01a88399519d9b4c95ca972;63;62;210;239;268;271;139;368;61;287;397;361;149;426;370;440;52;98;150;10280;2392;284;1025;1.0;15.6875;145186;157;86.77272727270001;0.909090909091;12.3181818182
mmultvector;184257b76482d1825cdd5d6d9deababc3adb8915;76;66;208;234;268;265;133;362;61;287;391;355;163;420;364;434;49;96;145;10280;2392;284;1025;2.375;14.8125;145688;151;86.4545454545;1.90909090909;11.6363636364
mmultvector;18a77e77ba3045c2995d9a032a41a100efa1e2e3;99;103;216;283;291;297;166;395;78;606;425;385;188;464;366;478;65;98;163;17980;2392;284;1025;13.5;13.125;198882;195;79.54545454550001;9.90909090909;10.5454545455
mmultvector;18bab4ca7d6f4e55d0090c3bca5cb3a1101e9462;83;62;193;237;301;265;116;366;61;287;395;359;154;424;347;438;50;98;148;10940;2392;284;1025;2.25;14.875;172968;155;86.72727272729999;1.72727272727;11.5454545455
mmultvector;18e19cd1e22b87dae33b5f2d26e9b4bf52f93f8b;71;60;195;252;268;271;139;368;61;287;397;361;151;426;370;440;48;95;143;10216;2392;284;1025;1.6875;14.5;145624;157;87.3181818182;1.22727272727;11.4545454545
mmultvector;1901b87d2d495089f36fcd0e9af089e35a2d6e36;71;75;203;251;316;275;143;372;61;287;401;352;151;403;374;444;52;99;151;17852;2392;284;1025;1.625;15.625;198736;161;86.36363636360001;1.1818181818200002;12.4545454545
mmultvector;195b741e10e7d8f95eb270750b6b9e0e9af557b4;71;60;195;251;268;271;139;368;61;287;397;361;151;426;370;440;47;95;142;10216;2392;284;1025;1.3125;15.0;145624;157;86.9090909091;1.04545454545;12.0454545455
mmultvector;19abaf3cba158cf30e93dd448b246a31a1ec9733;78;64;209;233;268;265;133;362;61;287;391;355;159;420;364;434;49;95;144;10216;2392;284;1025;2.0;15.75;145624;151;85.8636363636;1.59090909091;12.5454545455
mmultvector;19de108577f27ecee274eb0ec85ad25577fb8b69;75;62;208;231;268;264;132;361;61;287;390;354;160;419;363;433;49;95;144;17852;2392;284;1025;1.6875;14.625;198432;150;87.13636363639999;1.36363636364;11.5
mmultvector;19e7269ce19df1ecb0fb6aa3d102335d14e0c59b;68;62;194;241;268;271;139;368;61;287;397;361;154;426;370;440;49;96;145;10280;2392;284;1025;1.125;15.5625;145688;157;86.77272727270001;0.8181818181820001;12.4090909091
mmultvector;1b49562d1e04a59834ca1ea2fe04e12e621d3874;76;66;208;234;268;265;133;362;61;287;391;355;163;420;364;434;49;96;145;17852;2392;284;1025;1.375;16.875;198432;151;85.5909090909;1.1818181818200002;13.2272727273
mmultvector;1b8b89689fb23335ff09203547288df0a4353eb1;76;66;208;234;268;265;133;362;61;287;391;355;163;420;364;434;49;96;145;10280;2392;284;1025;2.25;15.0625;145186;151;85.8636363636;1.72727272727;12.4090909091
mmultvector;1cb16c3b019f6f688689fdbfe15b10e27944198b;70;64;206;234;268;262;130;359;61;287;388;352;154;417;361;431;49;96;145;17916;2392;284;1025;1.8125;15.3125;198504;148;86.4090909091;1.45454545455;12.1363636364
mmultvector;1d189cebf79ca8a4a3637878219d154f2efe2926;68;62;196;249;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;10280;2392;284;1025;2.0625;15.5625;145688;155;85.9545454545;1.54545454545;12.5
mmultvector;1d9e5ff81a603254783dbb8cffb62f0701187028;83;124;268;271;268;330;198;427;61;287;456;420;195;485;424;499;74;103;177;17916;2392;284;1025;5.8125;17.375;198528;216;82.0;4.22727272727;13.7727272727
mmultvector;1e927b6054b201024f3fd1f176c6964c20d28af1;72;74;206;243;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;10216;2392;284;1025;1.875;15.0;145624;148;87.13636363639999;1.36363636364;11.5
mmultvector;1edf7e7ec5fffe18c2d0289ef8b7d830fb651993;69;63;194;251;268;272;140;369;61;287;398;362;155;427;371;441;47;96;143;17852;2392;284;1025;2.0625;15.375;198722;158;86.0454545455;1.72727272727;12.2272727273
mmultvector;1f0ffa3c4d6694ef6e3ceae9c0113f4bd53f3e89;103;128;300;346;421;335;245;469;178;287;529;493;165;558;488;572;89;100;189;10280;2392;284;1025;9.6875;25.5;145186;289;73.1363636364;7.22727272727;19.6363636364
mmultvector;1f4de25fcf9ebcad2320c56562664cbd5adf8aed;181;224;426;475;801;760;628;857;61;287;886;839;213;403;859;929;322;147;469;10472;2392;284;1025;7.125;16.0;145378;646;82.0;5.409090909090001;12.5909090909
mmultvector;1f978ce7f4c9cdffced83c24ccbf9424167b0f82;117;90;310;282;373;350;207;455;61;277;484;448;173;513;386;527;74;112;186;18748;2392;288;1025;3.0625;16.875;226549;198;84.72727272729999;2.31818181818;12.9545454545
mmultvector;1fbbdb0e2117659ad3e32bd8c73eec98d2e5f7a1;77;68;207;236;268;266;134;363;61;287;392;356;154;421;365;435;50;96;146;10280;2392;284;1025;1.875;15.9375;145186;152;85.8181818182;1.45454545455;12.7272727273
mmultvector;20ac47cc0ccb4a098174a2bc690cbdd69588691a;65;60;198;255;268;273;141;370;61;287;399;363;149;428;372;442;47;97;144;17852;2392;284;1025;1.4375;15.875;198738;159;86.3181818182;1.13636363636;12.5454545455
mmultvector;20bb92f50cd0192a89e1495323d9e137269890e4;70;60;196;251;268;271;139;368;61;287;397;361;151;426;370;440;47;95;142;17852;2392;284;1025;1.75;15.625;198440;157;86.36363636360001;1.40909090909;12.2272727273
mmultvector;2159775da5fe87aaec8caf7e5268b130beed1994;117;90;310;280;383;350;207;455;61;277;484;448;173;513;388;527;74;112;186;18748;2392;288;1025;2.4375;18.0625;226533;198;83.95454545449999;1.90909090909;14.1363636364
mmultvector;21bcb2f0a0ef3757ff5b8c0a5b8d4bbc2b4b60fb;67;64;208;237;268;266;134;363;61;287;392;356;159;421;365;435;49;97;146;10280;2392;284;1025;1.9375;16.1875;145186;152;85.77272727270001;1.45454545455;12.7727272727
mmultvector;21d2edaacb24d6cb9cd457f1e132bb1f58e60ea9;66;76;206;249;268;264;132;361;61;287;390;354;150;419;363;433;49;98;147;17788;2392;284;1025;2.625;15.4375;198660;150;85.77272727270001;2.04545454545;12.1818181818
mmultvector;2266a5c7b1654bd05395e925171d2a1d2dec15d7;72;73;206;242;268;262;130;359;61;287;388;352;151;417;361;431;49;96;145;17788;2392;284;1025;2.5;14.1875;198660;148;86.72727272729999;1.95454545455;11.3181818182
mmultvector;22dc28253aa46ec13fdbe1c7b38295549a440469;269;327;238;481;341;513;275;615;61;287;644;608;285;673;442;687;142;115;257;10280;2392;284;1025;14.1875;18.6875;145186;404;74.72727272729999;10.3636363636;14.9090909091
mmultvector;23340752d97c8d61369b21b24642941b18612f85;82;84;215;258;307;277;145;374;61;287;403;367;174;432;368;446;50;97;147;10280;2392;284;1025;2.0;14.875;145186;163;86.0454545455;1.5;12.4545454545
mmultvector;2399e874d76d79d6756300df251bd9d4a0fd15e6;68;62;196;252;268;272;140;369;61;287;398;362;154;427;371;441;47;96;143;17852;2392;284;1025;2.125;15.0;198432;158;86.63636363639999;1.63636363636;11.7272727273
mmultvector;243adf64b6b99d83b25f4ca91cc51746ce751279;72;65;206;234;268;261;129;358;61;287;387;351;154;416;360;430;49;96;145;10280;2392;284;1025;1.1875;15.375;145188;147;86.9545454545;0.863636363636;12.1818181818
mmultvector;248ce1f574992ba3d72e95d27abbc5bb39ab738e;69;63;195;248;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;1.5;15.125;198802;155;87.0;1.13636363636;11.8636363636
mmultvector;24be42ca1502fbf36a34db247430db70504818d8;75;65;208;234;268;265;133;362;61;287;391;355;163;420;364;434;49;96;145;17852;2392;284;1025;1.875;15.0625;198432;151;86.77272727270001;1.40909090909;11.8181818182
mmultvector;24c5bf49d1a2836553cc44a11d1fda2a9e088398;75;77;208;246;268;265;133;362;61;287;391;355;154;420;364;434;49;99;148;10216;2392;284;1025;2.9375;14.8125;145626;151;86.13636363639999;2.18181818182;11.6818181818
mmultvector;261ae6bfb66694faaba6b37e016488aa4352b6e8;82;67;195;246;268;264;132;361;61;287;390;354;163;419;363;433;49;97;146;17852;2392;284;1025;2.3125;15.4375;198738;150;86.4090909091;1.77272727273;11.8181818182
mmultvector;262e744113d55f6b62a5823ae88477b0ed23bd58;76;64;208;233;268;264;132;361;61;287;390;354;160;419;363;433;49;95;144;10280;2392;284;1025;1.8125;15.875;145688;150;86.0;1.36363636364;12.6363636364
mmultvector;267b07d552254a11604f8c3814717ab6b4e11d23;69;75;206;235;268;263;131;360;61;287;389;353;165;418;362;432;49;97;146;10216;2392;284;1025;2.0;15.25;145624;149;86.4545454545;1.63636363636;11.9090909091
mmultvector;26db3ad1b83431bdc03b4e4d862df33cd310e6cb;71;63;194;251;268;272;140;369;61;287;398;362;157;427;371;441;47;96;143;17852;2392;284;1025;1.4375;15.125;198740;158;87.13636363639999;1.09090909091;11.7727272727
mmultvector;26fdd9a25874cdde6e3d62d4f2ffda2e38e18470;76;64;208;233;268;264;132;361;61;287;390;354;160;419;363;433;49;95;144;10280;2392;284;1025;2.4375;14.625;145688;150;86.6818181818;1.81818181818;11.5
mmultvector;27aef7e675a237b8f2eb1ad93e3d6759fddc4dd2;83;62;210;231;268;267;135;364;61;287;393;357;160;422;366;436;49;95;144;10216;2392;284;1025;1.625;16.0625;145124;153;86.0909090909;1.27272727273;12.6363636364
mmultvector;286b0776243fa25ea92ff689ec8f9f65b8ea6a75;70;65;199;253;323;282;150;379;61;287;408;356;156;411;381;451;50;99;149;17980;2392;284;1025;2.4375;15.8125;198878;168;85.6363636364;1.86363636364;12.5
mmultvector;286b98233632bfd2a1a0813e2b6feb214d736a3f;69;63;195;248;268;269;137;366;61;287;395;359;154;424;368;438;47;96;143;17916;2392;284;1025;1.625;16.0;198802;155;85.9545454545;1.27272727273;12.7727272727
mmultvector;2898d406d12a3e5b804deb1b2ee4dabe511db34d;218;194;284;377;467;428;305;534;61;287;563;527;319;592;481;606;80;101;181;10344;2392;284;1025;19.375;13.6875;145252;323;74.77272727270001;14.2727272727;10.9545454545
mmultvector;28c9215be81945e94a543442d7ef3c43baa92144;68;77;201;248;268;263;131;360;61;287;389;353;156;418;362;432;48;98;146;17788;2392;284;1025;2.375;14.75;198674;149;86.86363636360001;1.90909090909;11.2272727273
mmultvector;2a1031e9b19139a576797f9b3cb5630ac3485205;75;75;206;245;268;263;131;360;61;287;389;353;154;418;362;432;49;97;146;10216;2392;284;1025;2.75;16.5625;145624;149;84.9090909091;2.09090909091;13.0
mmultvector;2a15e4b8c4c228258fe0559401e0221effeb1946;68;60;206;235;298;248;115;363;61;287;392;356;151;421;346;435;50;96;146;11004;2392;284;1025;1.4375;14.3125;172742;152;87.5;1.22727272727;11.2727272727
mmultvector;2a5b0059e48eb9ffd61534bcd8d7e57309b88c43;65;69;208;250;268;265;133;362;61;287;391;355;149;420;364;434;49;99;148;10216;2392;284;1025;1.875;15.0625;145624;151;86.63636363639999;1.5;11.8636363636
mmultvector;2a96709f96b47b437fe005383d3fb0d529e834d0;77;77;211;233;268;268;136;365;61;287;394;358;151;423;367;437;50;95;145;10216;2392;284;1025;2.375;16.0;145122;154;85.6363636364;1.81818181818;12.5454545455
mmultvector;2ac7c4dc9c72dac5900950e706403b5e9799ef7c;76;66;208;234;268;265;133;362;61;287;391;355;165;420;364;434;49;96;145;10280;2392;284;1025;1.75;14.5;145186;151;87.27272727270001;1.36363636364;11.3636363636
