bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
heapsort;cd542fa5b28564f35f0d6ce389ef02bf126996f1;8203;7287;8004;8882;7451;5739;4411;3098;61;452;9695;9659;6083;9724;6051;9738;1926;630;2556;10536;3192;664;1025;19.25;24.7;146526;9290;63.9909090909;16.9272727273;19.0818181818
heapsort;cd8e5f102b3bbcd28d7dbb796eed5af645c07a32;3403;4571;7828;7419;7123;7771;8211;8809;61;452;8867;8844;5144;8909;2784;8923;1507;584;2091;11688;3192;664;1025;22.375;25.5625;148657;8475;60.8181818182;19.3181818182;19.8636363636
heapsort;cdb45b3a2f94763017a78b6bd68f26ed1e3af218;6326;8171;7718;7509;8518;7495;8337;8842;61;452;8871;8835;1845;8900;4278;8914;1446;610;2056;10600;3192;664;1025;20.0;25.8125;146590;8466;62.2727272727;17.636363636400002;20.0909090909
heapsort;cdd59129be646365d4f51a2ab732355aaafa373a;3773;4194;7735;7830;8652;7702;8088;8686;61;452;8757;8721;4557;8786;2580;8800;1375;630;2005;10600;3192;664;1025;21.0625;28.3125;146590;8352;59.7727272727;18.5909090909;21.6363636364
heapsort;cde6fddd7e91d37665871c87ae1387bcd232ca11;7363;2162;8065;8114;3171;9173;2507;9318;8112;452;9591;9568;2662;9633;6785;9647;1970;585;2555;11688;3192;664;1025;22.9375;25.1875;148657;9199;60.2272727273;20.0;19.7727272727
heapsort;ce5e95f4a6bef78c20ec345e8df6f8d44248df89;8423;7053;6298;7915;5739;4159;2562;8876;61;452;8905;8869;8427;8934;8600;8948;1377;630;2007;10536;3192;664;1025;19.875;25.625;146526;8500;62.4090909091;17.7727272727;19.8181818182
heapsort;ce6817508e24e1ab01b03fb6e21404d5c0edaf1a;3469;4270;7325;7273;8225;7352;7841;8453;61;452;8475;8452;4701;8517;2939;8531;1439;584;2023;11688;3192;664;1025;25.375;25.375;149159;8083;58.4090909091;21.7727272727;19.8181818182
heapsort;ce6e9b3650244cea179387cdec3e32f5dfd26916;3534;4292;7470;7128;7751;8221;7956;8551;61;452;8609;8586;5775;8651;2844;8665;1440;585;2025;18236;3192;664;1025;25.375;26.3125;200222;8217;57.6818181818;21.8636363636;20.4545454545
heapsort;ce8065a0db2112cfab27f0fdacf9413d99001b5c;3351;4186;7131;7089;7976;7870;7574;8201;61;452;8224;8201;5354;8266;2320;8280;1331;585;1916;18172;3192;664;1025;24.1;27.762500000000003;200158;7832;57.9363636364;20.8;21.2636363636
heapsort;cea352057cc69349b31ad5424a5355ae73348cef;6415;8310;8746;7804;8386;5720;6903;3176;3900;8633;8920;8900;8399;8965;5831;8979;1406;599;2005;12284;3192;668;1025;24.874999999999996;32.475;176673;8472;54.1545454545;21.2363636364;24.6090909091
heapsort;ceb265c55211e0e14e6a022b8b707b8324f9f031;7881;1888;7109;7228;6141;7985;8509;9131;7356;455;9207;9171;2869;9236;6390;9250;1374;636;2010;18940;3192;668;1025;21.7375;32.150000000000006;227793;8743;56.5545454545;19.0818181818;24.3636363636
heapsort;cedad16c7093e6d5a0610b66e06ec16e12b9372c;3705;4923;7849;7549;8771;8633;8389;8962;61;452;9020;8997;6162;9062;3007;9076;1778;585;2363;11688;3192;664;1025;26.0625;27.4375;149161;8628;56.636363636400006;22.5454545455;20.8181818182
heapsort;cf0695c17fb77739b89303a67a065a4bb248e914;1839;7216;7155;7059;7800;7477;7900;8294;61;452;8310;8287;4644;8352;8015;8366;1513;584;2097;11688;3192;664;1025;18.25;26.5625;148659;7918;62.8636363636;16.7727272727;20.3636363636
heapsort;cf41e47384a96eb95679a7960a5c57df64687287;4534;8117;7062;8374;8857;8277;8797;9191;61;452;9220;9184;2185;9249;8902;9263;1717;630;2347;10600;3192;664;1025;18.3125;25.125;146590;8815;64.3181818182;16.136363636400002;19.5454545455
heapsort;cf4d9a242b33a909f081f304b9ecccafd899601f;4498;7243;6616;7445;8021;8041;8013;8414;61;452;8443;8407;5398;8472;2861;8486;1377;631;2008;18236;3192;664;1025;21.475;26.2375;200222;8038;61.1727272727;18.5727272727;20.2545454545
heapsort;cf5e283d8507f22b4c74eb5de69579b44c43e146;4885;8000;9123;7864;9438;2916;8666;9635;8612;3033;9843;9918;4937;630;4861;10005;1536;624;2160;20156;3192;668;1025;20.3125;33.375;228787;9498;57.136363636400006;18.0;24.8636363636
heapsort;cf61225d21ce44eeb24519ad36c765357bf94868;6248;2248;8746;8165;10088;9983;9672;10256;3019;2309;10337;10314;4324;10379;4544;10393;1439;585;2024;12456;3192;664;1025;24.1875;26.8125;149927;9945;58.4090909091;20.6363636364;20.9545454545
heapsort;cf80802329035790051147e9d66d4b9237e2cde0;22509;2923;11295;9541;22882;22841;22544;22938;61;452;22967;22920;314;569;22940;23010;12892;2024;14916;11368;3192;664;1025;3.125;17.375;147862;22562;80.1818181818;5.818181818180001;14.0
heapsort;cfc33d42a2eb74ad3f10c1d900b2398811433ea7;3815;4230;8288;7960;8676;7710;8092;8661;61;452;8778;8742;4608;8807;2666;8821;1375;630;2005;10600;3192;664;1025;22.7375;27.0625;146590;8373;59.3090909091;19.7636363636;20.9272727273
heapsort;cfceb25e0cb5bcdf43df41d8d70ccfc241911d2d;4003;6898;6586;6956;7516;7698;7670;8071;61;452;8087;8064;5553;8129;2517;8143;1331;585;1916;18236;3192;664;1025;21.712500000000002;26.212500000000006;200222;7695;61.2545454545;18.7272727273;20.0181818182
heapsort;cfd5e0ee9ce3e3e9b71e4e74622feafc5e60e19b;22407;2923;11295;9490;22780;22739;22442;22836;61;452;22865;22818;314;569;22838;22908;12841;1973;14814;11368;3192;664;1025;3.375;17.25;147860;22460;80.77272727270001;5.22727272727;14.0
heapsort;cfde83d638e8d33fcfa0d3264010b4ae0d970a6c;3325;5272;7223;7012;7983;8120;7970;2128;61;452;8482;8459;8257;8524;2322;8538;1524;565;2089;18236;3192;664;1025;23.9375;26.6875;200222;8090;58.7727272727;20.1818181818;21.0454545455
heapsort;d00eeeae0af7dccff3c84fa15ba55b78ecd7a84a;6462;4661;8214;8114;9303;9300;9518;9397;2844;1465;9742;9911;5344;9976;4563;9990;1315;564;1879;12520;3192;664;1025;26.212500000000002;26.35;149489;9542;57.136363636400006;22.4454545455;20.4181818182
heapsort;d02e0a6e62e77e1572b4cd7bc539ef99b88438ab;6412;7922;7377;7431;5266;4257;3175;3427;61;452;8405;8382;7935;8447;7876;8461;1331;585;1916;18172;3192;664;1025;23.575000000000003;26.950000000000003;200150;8013;59.0636363636;20.2;20.7363636364
heapsort;d040086d051669efa5eec7766a5037fe504c9f51;7982;7819;8448;7943;1958;8234;7403;8691;61;452;8720;8684;4914;8749;4294;8763;1378;631;2009;10536;3192;664;1025;20.837500000000002;26.7625;147028;8315;61.281818181800006;18.1272727273;20.5909090909
heapsort;d054ec8df63ba2918233f300bb787fbc83ffec25;4924;2222;6599;7176;8360;7643;8083;8660;6902;452;8735;8699;7993;8764;5248;8778;1361;626;1987;10664;3192;664;1025;32.5;26.375;146654;8330;52.6818181818;27.0454545455;20.2727272727
heapsort;d07012091974eb4c65001613614361701196de42;5826;4314;7644;7507;8994;8878;8600;9221;2312;2329;9244;9221;3822;9286;3856;9300;1331;585;1916;19068;3192;664;1025;24.45;27.3375;201054;8852;57.781818181800006;21.1545454545;21.0636363636
heapsort;d074a139e601e8aea90eda2bbbf2c39c990a4efa;3306;6165;7383;7996;7918;7087;8213;8926;61;452;8955;8919;3033;8984;8907;8998;1377;630;2007;10536;3192;664;1025;20.25;26.6875;146526;8550;60.9545454545;18.3636363636;20.6818181818
